#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,16 00 17.45,-21 52 19.9 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning_within_half_radius Tile 006
#TILING_DATE,2021 06 16 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","Re","GAL_MU_E_R","Mstar","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","SkyFibrePosition","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
NA,"Sky-H4-4",234.30213,-56.42319,NA,NA,NA,NA,241.1254082,-22.103618987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234302.13,-56423.19,1,"S",1.03673508849558,-0.249660132743363
NA,"Sky-H4-5",231.31601,-67.6311,NA,NA,NA,NA,241.1123234,-22.150341434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231316.01,-67631.1,1,"S",1.02352216814159,-0.299252654867257
NA,"Sky-H4-6",225.90356,-78.02935,NA,NA,NA,NA,241.0888669,-22.193937257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,225903.56,-78029.35,2,"S",0.999573274336283,-0.345262610619469
NA,"Sky-H4-7",223.74453,-89.55136,NA,NA,NA,NA,241.0789275,-22.241760722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,223744.53,-89551.36,1,"S",0.990020044247788,-0.396244955752212
NA,"Sky-H4-8",219.17732,-100.21161,NA,NA,NA,NA,241.0586924,-22.286239268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,219177.32,-100211.61,1,"S",0.969811150442478,-0.443414203539823
NA,"Sky-H5-1",41.48761,-235.37157,NA,NA,NA,NA,240.2603842,-22.852056264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,41487.61,-235371.57,2,"S",0.183573495575221,-1.04146712389381
NA,"Sky-H5-2",30.99687,-244.03933,NA,NA,NA,NA,240.212747,-22.886195885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,30996.87,-244039.33,0,"S",0.137154292035398,-1.07982004424779
NA,"Sky-H5-3",18.8286,-240.26349,NA,NA,NA,NA,240.1579676,-22.871978527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,18828.6,-240263.49,1,"S",0.083312389380531,-1.06311278761062
NA,"Sky-H5-4",7.2467,-240.89115,NA,NA,NA,NA,240.1056554,-22.874625318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,7246.7,-240891.15,1,"S",0.0320650442477876,-1.06589004424779
NA,"Sky-H5-5",-4.35197,-240.96083,NA,NA,NA,NA,240.0532637,-22.874934842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-4351.97,-240960.83,1,"S",-0.0192565044247788,-1.06619836283186
NA,"Sky-H5-6",-15.94057,-240.47237,NA,NA,NA,NA,240.0009163,-22.872906268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-15940.57,-240472.37,1,"S",-0.0705334955752212,-1.06403703539823
NA,"Sky-H5-7",-28.0626,-244.39413,NA,NA,NA,NA,239.946327,-22.887771418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-28062.6,-244394.13,0,"S",-0.124170796460177,-1.08138995575221
NA,"Sky-H5-8",-38.65529,-235.85328,NA,NA,NA,NA,239.8982275,-22.854194291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-38655.29,-235853.28,2,"S",-0.17104110619469,-1.0435985840708
NA,"Sky-H6-1",-57.88483,-231.88434,NA,NA,NA,NA,239.8113447,-22.837589528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-57884.83,-231884.34,2,"S",-0.256127566371681,-1.02603690265487
NA,"Sky-H6-2",-68.97471,-228.8307,NA,NA,NA,NA,239.7612513,-22.824809318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-68974.71,-228830.7,2,"S",-0.305197831858407,-1.01252522123894
NA,"Sky-H6-3",-80.57354,-227.13205,NA,NA,NA,NA,239.7090552,-22.8171262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-80573.54,-227132.05,1,"S",-0.356520088495575,-1.00500907079646
NA,"Sky-H6-4",-91.4085,-222.99226,NA,NA,NA,NA,239.6601647,-22.799805372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-91408.5,-222992.26,1,"S",-0.404462389380531,-0.986691415929204
NA,"Sky-H6-5",-102.03172,-218.33596,NA,NA,NA,NA,239.6122464,-22.780322944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-102031.72,-218335.96,1,"S",-0.45146778761062,-0.966088318584071
NA,"Sky-H6-6",-112.41861,-213.17391,NA,NA,NA,NA,239.5654129,-22.758724645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-112418.61,-213173.91,1,"S",-0.497427477876106,-0.943247389380531
NA,"Sky-H6-7",-121.52807,-205.79584,NA,NA,NA,NA,239.5240851,-22.728382741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-121528.07,-205795.84,2,"S",-0.53773482300885,-0.910601061946903
NA,"Sky-H6-8",-132.38652,-201.3824,NA,NA,NA,NA,239.4754431,-22.709392129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-132386.52,-201382.4,1,"S",-0.585781061946903,-0.891072566371681
NA,"Sky-H7-1",-207.18967,-123.09956,NA,NA,NA,NA,239.1397253,-22.382143339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-207189.67,-123099.56,1,"S",-0.916768451327434,-0.544688318584071
NA,"Sky-H7-2",-211.10586,-112.05051,NA,NA,NA,NA,239.1218353,-22.336310296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-211105.86,-112050.51,2,"S",-0.934096725663717,-0.495798716814159
NA,"Sky-H7-3",-218.06235,-102.61518,NA,NA,NA,NA,239.0912783,-22.29660279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-218062.35,-102615.18,1,"S",-0.964877654867257,-0.454049469026549
NA,"Sky-H7-4",-222.74704,-92.00444,NA,NA,NA,NA,239.0704671,-22.252309343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222747.04,-92004.44,1,"S",-0.985606371681416,-0.407099292035398
NA,"Sky-H7-5",-226.91579,-81.18059,NA,NA,NA,NA,239.0519946,-22.207137573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226915.79,-81180.59,1,"S",-1.00405216814159,-0.359206150442478
NA,"Sky-H7-6",-230.55892,-70.1687,NA,NA,NA,NA,239.035902,-22.161192834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-230558.92,-70168.7,1,"S",-1.02017221238938,-0.310480973451327
NA,"Sky-H7-7",-233.66801,-58.99428,NA,NA,NA,NA,239.0222245,-22.114582209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-233668.01,-58994.28,1,"S",-1.03392924778761,-0.261036637168142
NA,"Sky-H7-8",-236.23556,-47.68464,NA,NA,NA,NA,239.0109932,-22.067420183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-236235.56,-47684.64,1,"S",-1.04529008849558,-0.210993982300885
